#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	11.0981
firstFrontCount	20
frontCount	9
avgEvalTime	0.110605
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.317736	0.7515	0.718187	0.102872	0.0620172	0.574535	0.265188	0.0435459	0.0480341	0.989918	0.932212	0.765808	0.841573	-0.72935	0.360893	7	
0.399147	0.117123	0.41247	0.418427	0.691592	0.126761	0.0608486	0.78705	0.218294	0.153518	0.523988	0.0941169	0.0244142	-0.191132	0.0466406	3	
0.103479	0.755633	0.152268	0.902214	0.376691	0.131693	0.175426	0.768364	0.279282	0.150635	0.517257	0.87502	0.665508	-0.571719	0.221531	6	
0.38801	0.741337	0.0860798	0.564107	0.421096	0.971703	0.937128	0.71774	0.1108	0.885763	0.363484	0.921168	0.475078	-0.427224	0.151071	7	
0.0629675	0.964084	0.599724	0.151588	0.907844	0.506771	0.196392	0.309853	0.195781	0.429197	0.392407	0.687589	0.277705	-0.380092	0.0608275	5	
0.584362	0.645327	0.897333	0.158609	0.500734	0.881712	0.354272	0.170901	0.544422	0.826327	0.650547	0.574196	0.906097	-0.88051	0.648394	10	
0.0503852	0.841739	0.0594696	0.248701	0.404662	0.104255	0.486646	0.519469	0.313778	0.163854	0.670503	0.96386	0.805305	-0.556981	0.197338	5	
0.601772	0.777131	0.787343	0.459219	0.714842	0.604639	0.439114	0.695939	0.794539	0.542137	0.525534	0.851508	0.986494	-0.963283	0.838172	11	
0.422794	0.24962	0.401122	0.161511	0.455808	0.608848	0.574697	0.177089	0.987155	0.578188	0.375562	0.341588	0.254377	-0.24917	0.0315078	4	
0.0503852	0.841739	0.0594696	0.291059	0.382534	0.104255	0.486646	0.519469	0.177562	0.353291	0.693973	0.96386	0.815264	-0.556981	0.197338	5	
0.761174	0.66972	0.544755	0.153455	0.333336	0.276207	0.10203	0.313858	0.393991	0.293704	0.54859	0.424529	0.764935	-0.494003	0.157484	5	
0.337209	0.24962	0.401122	0.161511	0.455808	0.608848	0.18962	0.177089	0.313554	0.578188	0.359797	0.341588	0.254377	-0.100232	0.00106022	2	
0.941544	0.796365	0.85224	0.635416	0.0386382	0.644274	0.583686	0.552172	0.433267	0.793582	0.347793	0.772708	1	-0.764681	0.498168	10	
0.399147	0.0659577	0.41247	0.39012	0.691592	0.126761	0.229356	0.588135	0.149194	0.153518	0.488045	0.0282225	0.0715846	-0.100228	0.00674042	2	
0.236937	0.462973	0.73726	0.44802	0.844318	1	0.803352	0.865733	0.997123	0.588156	0.844962	0.0580751	0.525518	-0.771014	0.569165	9	
0.399147	0.0659577	0.41247	0.39012	0.691592	0.126761	0.0608486	0.588135	0.218294	0.153518	0.488045	0.0462106	0.0244142	-0.100228	0.00674042	2	
0.481807	0.344277	0.188185	0.267189	0.694343	0.883994	0.118631	0.498991	0.715285	0.563761	0.1727	0.263583	0.191106	-0.244646	0.0374349	4	
0.12372	0.0904384	0.132952	0.879535	0.422851	0.630808	0.319096	0.357395	0.190828	0.778346	0.492632	0.0903732	0.470132	-0.114969	0.0223017	3	
0.28848	0.659967	0.104413	0.237583	0.78572	0.25702	0.315524	0.430682	0.536183	0.521805	0.608864	0.69309	0.963184	-0.718629	0.393764	7	
0.694276	0.144266	0.137905	0.819999	0.296504	0.174738	0.771402	0.130129	0.494802	0.700199	0.329604	0.56622	0.60615	-0.461132	0.155326	6	
0.849404	0.285394	0.33231	0.498873	0.173792	0.13096	0.650393	0.143866	0.611227	0.7634	0.347049	0.528327	0.493486	-0.397553	0.100843	5	
0.122814	0.498428	0.423487	0.200006	0.966874	0.462412	0.967128	0.600013	0.735677	0.917401	0.50233	0.594278	0.717487	-0.75774	0.476659	8	
0.849404	0.285394	0.33231	0.498873	0.12079	0.991611	0.650393	0.143866	0.611227	0.7634	0.347049	0.528327	0.493486	-0.397777	0.121396	6	
0.0177719	0.559412	0.394823	0.704047	0.704977	0.552858	0.531463	0.16637	0.920995	0.821716	0.281772	0.867026	0.898652	-0.664666	0.36271	9	
0.871771	0.203643	0.312131	0.138436	0.480205	0.477586	0.465678	0.922005	0.365588	0.925157	0.291833	0.943494	0.235331	-0.331387	0.122061	4	
0.11243	0.69433	0.398372	0.47416	0.967257	0.906627	0.759043	0.413335	0.2414	0.282877	0.215667	0.904103	0.474876	-0.247161	0.0516331	5	
0.117787	0.840551	0.42502	0.80834	0.189524	0.962952	0.923665	0.106202	0.729809	0.0475479	0.195668	0.791889	0.878427	-0.547205	0.21738	7	
0.941544	0.796365	0.667377	0.635416	0.0386382	0.644274	0.390818	0.552172	0.433267	0.966524	0.287504	0.772708	0.859506	-0.742702	0.442784	9	
0.871771	0.203643	0.291716	0.121361	0.480205	0.477586	0.519362	0.922005	0.748512	0.925157	0.221005	0.826601	0.235331	-0.480325	0.209264	6	
0.351458	0.47094	0.87917	0.591253	0.76082	0.494457	0.263661	0.94233	0.776002	0.263845	0.704848	0.600587	0.0370363	-0.629601	0.314965	7	
0.121652	0.0904384	0.132952	0.879535	0.422851	0.718294	0.319096	0.357395	0.190828	0.778346	0.492632	0.0903732	0.470132	-0.114969	0.0223017	3	
0.345373	0.668826	0.990828	0.564107	0.421096	0.971703	0.937128	0.71774	0.1108	0.885763	0.00716303	0.849065	0.475078	-0.582134	0.233051	8	
0	0.558107	0.398372	0.47416	0.885292	0.48998	0.759043	0.413335	0.2414	0.504778	0.215667	0.904103	0.474876	-0.346943	0.0783805	5	



#Generation 3 / 100
currentGen	3
evaluateCount	300
totalTime	20.4345
firstFrontCount	65
frontCount	2
avgEvalTime	0.0325695
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.491107	0.431023	0.5908	0.946528	0.360765	0.700982	0.142353	0.262302	0.793147	0.619881	0.942365	0.633095	0.724604	-0.805406	0.481843	8	
0.378121	0.208549	0.915452	0.151803	0.261617	0.282712	0.186724	0.228003	0.482129	0.299385	0.751469	0.992769	0.363573	-0.387676	0.0437273	3	
0.436782	0.286058	0.177963	0.0517387	0.122335	0.248052	0.204152	0.13748	0.156166	0.454063	0.0184113	0.0247282	0.629657	-0.175801	0	1	
0.358173	0.69213	0.663765	0.710311	0.0670883	0.503715	0.383063	0.337986	0.540159	0.487272	0.389412	0.694921	0.85814	-0.680136	0.305805	7	
0.115888	0.666379	0.827087	0.952283	0.163282	0.172039	0.641134	0.193702	0.112188	0.550926	0.109466	0.932233	0.0609215	-0.499136	0.126811	6	
0.208689	0.941306	0.796624	0.0637537	0.534944	0.293049	0.824514	0.848347	0.932163	0.659299	0.889431	0.897155	0.594445	-0.978292	0.762748	10	
0.0416618	0.295638	0.622764	0.292264	0.220042	0.342352	0.650197	0.0722883	0.397647	0.177886	0.626705	0.902238	0.0605124	-0.409655	0.07118	4	
0.207831	0.863056	0.55796	0.435198	0.47844	0.455598	0.413125	0.02378	0.593095	0.201893	0.905867	0.844188	0.0141052	-0.580277	0.164954	5	
0.445193	0.305439	0.51372	0.427905	0.0680452	0.55663	0.607265	0.468434	0.460395	0.638797	0.444993	0.937147	0.368296	-0.418982	0.081005	5	
0.794701	0.374566	0.788197	0.148492	0.987396	0.406069	0.335675	0.75766	0.628584	0.660628	0.169111	0.943332	0.812531	-0.806513	0.492863	8	
0.162183	0.288189	0.745114	0.651353	0.934879	0.109766	0.359973	0.750076	0.158845	0.108728	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.0177719	0.559412	0.52362	0.704047	0.704977	0.338726	0.479095	0.0482227	0.977089	0.821716	0.416614	0.743667	0.899775	-0.797373	0.429357	8	
0.358173	0.69213	0.663765	0.25837	0.0670883	0.503715	0.383063	0.337986	0.540159	0.487272	0.509493	0.694921	0.85814	-0.756303	0.352275	7	
0.436483	0.286058	0.177963	0.0599726	0.122335	0.268375	0.116362	0.13748	0.225266	0.455132	0.0184113	0.0247282	0.582486	-0.175801	0	1	
0.0318922	0.62835	0.86836	0.839404	0.0706638	0.387024	0.748907	0.415448	0.558476	0.754104	0.934072	0.6662	0.592856	-0.892802	0.599223	9	
0.358173	0.609005	0.663765	0.710311	0.0670883	0.503715	0.383063	0.337986	0.540159	0.487272	0.389412	0.694921	0.97983	-0.680136	0.305805	7	
0.122814	0.498428	0.403071	0.182931	0.966874	0.462412	0.967128	0.600013	0.735677	0.917401	0.493773	0.594278	0.717487	-0.666835	0.283197	7	
0.162183	0.288189	0.745114	0.651353	0.934879	0.109766	0.359973	0.750076	0.158845	0.108728	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.345373	0.668826	1	0.564107	0.421096	0.971703	0.937128	0.71774	0.1108	0.885763	0.00716303	0.849065	0.551332	-0.757935	0.397234	9	
0.162183	0.288189	0.678421	0.317577	0.934879	0.109766	0.359973	0.678662	0.158845	0.108728	0.171989	0.598661	0.836849	-0.5728	0.150609	5	
0.0416618	0.295638	0.622764	0.292264	0.220042	0.342352	0.650197	0.0722883	0.646467	0.177886	0.319727	0.902238	0.829732	-0.621511	0.19301	5	
0.103479	0.683122	1	0.902214	0.421325	0.131693	0.153378	0.967278	0.279282	0.150635	0.149579	0.850823	0.633147	-0.635724	0.219294	6	
0.358173	0.600946	0.663765	0.710311	0.00910277	0.503715	0.469451	0.436844	0.540159	0.487272	0.389412	0.614711	0.85814	-0.680136	0.305805	7	
0.378121	0.00895181	0.915452	0.151803	0.250225	0.282712	0.186724	0.228003	0.482129	0.299385	0.751469	0.992769	0.363573	-0.387676	0.0437273	3	
0.317736	0.7515	0.718187	0.507954	0.113442	0.873266	0.265188	0	0.564677	0.989918	0.460337	0.765808	0.793288	-0.780143	0.40404	8	
0.436782	0.225682	0.177963	0.0517387	0.0935999	0.248052	0.204152	0.40226	0.156166	0.440459	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.162183	0.288189	0.735115	0.743209	0.934879	0.242033	0.346326	0.750076	0.162458	0.108728	0.463047	0.730792	0.836849	-0.587538	0.18181	6	
0.381965	0.796365	0.715052	0.426419	0.0386382	0.661012	0.602535	1	0.422418	0.966524	0.250308	0.772708	0.859506	-0.743197	0.34166	8	
0.162183	0.288189	0.678421	0.526573	0.934879	0.109766	0.384916	0.678662	0.158845	0.233891	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.0416618	0.150553	0.622764	0.137993	0.25235	0.342352	0.650197	0.0722883	0.397647	0.177886	0.626705	0.941886	0.0605124	-0.409655	0.07118	4	
0.378121	0.154036	0.915452	0.306075	0.217917	0.282712	0.151283	0.253948	0.363905	0.299385	0.622788	0.992769	0.363573	-0.387676	0.0437273	3	
0.249775	0.265579	0.209683	0.551274	0.226501	0.278887	0.945105	0.00914024	0.823636	0.326683	0.0693327	0.603755	0.823863	-0.481338	0.109576	5	
0.417689	0.787385	0.760445	0.548804	0.273265	0.172052	0.263436	0.636749	0.162661	0.0371862	0.520178	0.631321	0.671305	-0.726629	0.318804	7	
0.209405	0.863056	0.55796	0.435198	0.47844	0.455598	0.413125	0.02378	0.593095	0.201893	0.250147	0.844188	0.0141052	-0.489372	0.11252	4	
0.0177719	0.559412	0.52362	0.704047	0.704977	0.338726	0.479095	0.0482227	0.977089	0.809013	0.416614	0.725896	0.899775	-0.797373	0.429357	8	
0.455993	0.941306	0.796624	0.0590605	0.0403264	0.293049	0.824514	0.753142	0.719312	0.652786	0.406538	0.897155	0.594445	-0.869932	0.49315	8	
0.0416618	0.203301	0.622764	0.292264	0.220042	0.342352	0.650197	0.0722883	0.397647	0.219328	0.626705	0.902238	0.0605124	-0.409655	0.07118	4	
0.0416618	0.295638	0.579636	0.27875	0.220042	0.342352	0.650197	0.26917	0.646467	0.177886	0.319727	0.866446	0.70524	-0.621511	0.19301	5	
0.445193	0.271273	0.51372	0.427905	0.0113587	0.55663	0.607265	0.241654	0.331511	0.638797	0.444993	0.937147	0.368296	-0.418982	0.081005	5	
0.212512	0.627192	0.827087	0.952283	0.140808	0.172039	0.641134	0.193702	0.112188	0.550926	0.377884	0.932233	0.0609215	-0.499136	0.126811	6	
0.208467	0.503872	0.13165	0.707926	0.441821	0.383827	0.383273	0.298067	0.0664605	0.399319	0.309635	0.542105	0.344326	-0.22224	0.0149263	3	
0.317736	0.7515	0.718187	0.263345	0.0632144	0.489579	0.377182	0.0435459	0.0480341	0.576768	0.932212	0.765808	0.841573	-0.729125	0.340443	6	
0.162183	0.395181	0.678421	0.317577	0	0.109766	0.167613	0.678662	0.164968	0.0563172	0.171989	0.0937275	0.836849	-0.413484	0.0721198	3	
0.436483	0.276627	0.177963	0.162178	1	0.438929	0.308722	0.0318002	0.225266	0.453556	0.0184113	0.529661	0.582486	-0.335117	0.0300166	3	
0.140739	0.968553	0.796624	0.0637537	0.534944	0.2131	0.824514	0.710254	0.932163	0.659299	0.928746	0.897155	0.594445	-0.978292	0.762748	10	
0.103479	0.683122	1	0.902214	0.230994	0.131693	0.153378	0.967278	0.237748	0.150635	0.477763	0.838701	0.633147	-0.635724	0.219294	6	
0.378121	0.208549	0.790167	0.151803	0.451948	0.282712	0.186724	0.228003	0.482129	0.299385	0.423285	0.837876	0.363573	-0.296771	0.0164785	2	
0.162183	0.288189	0.745114	0.651353	0.934879	0.151695	0.359973	0.750076	0.158845	0.0441481	0.171989	0.598661	0.78083	-0.587538	0.18181	6	
0.345373	0.668826	1	0.564107	0.421096	0.968885	0.937128	0.523548	0.1108	0.885763	0.451157	0.849065	0.551332	-0.757935	0.397234	9	
0.367169	0.559412	0.52362	0.894561	0.704977	0.338726	0.479095	0.215436	0.967936	0.821716	0.416614	0.743667	0.899775	-0.797373	0.429357	8	
0.436782	0.225682	0.177963	0.0517387	0.438095	0.248052	0.204152	0.40226	0.156166	0.440459	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.794701	0.374566	0.788197	0.354835	0.987396	0.406069	0.305829	0.75766	0.628584	0.660628	0.169111	0.943332	0.988561	-0.806513	0.492863	8	
0.358173	0.609005	0.663765	0.710311	0.0670883	0.503715	0.383063	0.961026	0.420515	0.487272	0.389412	0.702386	0.97983	-0.635949	0.24688	7	
0.358173	0.609005	0.663765	0.710311	0.0670883	0.503715	0.383063	0.376874	0.540159	0.487272	0.3647	0.783531	0.97983	-0.680136	0.305805	7	
0.122814	0.242586	0.650411	0.00577923	0.878257	0.462412	1	0.600013	0.666863	0.917401	0.658175	0.530023	0.717487	-0.91265	0.655167	9	
0.264318	0.379109	0.678421	0.395968	0.462685	0.109766	0.359973	0.678662	0.276511	0.131002	0.171989	0.554134	0.836849	-0.555345	0.126992	4	
0.0318922	0.516439	0.754481	0.839404	0.0582098	0.387024	0.748907	0.29751	0.558476	0.754104	0.934072	0.6662	0.592856	-0.892802	0.599223	9	
0.388126	0.286058	0.177963	0.0517387	0.122335	0.248052	0.204152	0.13748	0.156166	0.454063	0.0184113	0.0247282	0.541687	-0.175801	0	1	
0.115888	0.234689	0.758682	0.952283	0.0944186	0.172039	0.641134	0.193702	0.16334	0.550926	0.109466	0.772315	0.0609215	-0.433495	0.0966033	5	
0.425807	0.276078	0.177963	0.708264	0.122335	0.353805	0.589228	0.13748	0.829767	0.454063	0.0184113	0.502336	0.629657	-0.481338	0.109576	5	
0.491107	0.431023	0.721902	0.788711	0.360765	0.700982	0.191083	0.262302	0.793147	0.619881	0.942365	0.633095	0.724604	-0.805406	0.481843	8	
0.321002	0.00895181	0.915452	0.151803	0.250225	0.282712	0.186724	0.24906	0.482129	0.299385	0.291016	0.992769	0.326257	-0.296771	0.0164785	2	
0.345373	0.64369	1	0.497353	0.421096	1	0.873769	0.471942	0.29405	0.59866	0.133656	0.849065	0.551332	-0.660425	0.248842	7	
0.491107	0.524129	0.629966	0.946528	0.360765	0.700982	0.142353	0.262302	0.793147	0	0.942365	0.633095	0.669422	-0.77104	0.39928	8	
0.103479	0.683122	1	0.938204	0.421325	0.131693	0.153378	0.967278	0.279282	0.150635	0.059423	0.831102	0.633147	-0.635724	0.219294	6	
0.337209	0.24962	0.401122	0.157954	0.455808	0.608848	0.35337	0.177089	0.313554	0.578188	0.359797	0.341588	0.254377	-0.100232	0.00106022	2	
0.601772	0.777131	0.787343	0.638974	0.714842	0.586942	0.439114	0.695939	0.794539	0.542137	0.525534	0.851508	0.810464	-0.978021	0.91917	12	
0.337209	0.24962	0.401122	0.161511	0.455808	0.608848	0.18962	0.177089	0.313554	0.578188	0.359797	0.341588	0.254377	-0.100232	0.00106022	2	
0.451082	0.735856	0.762606	0.548804	0.377576	0.172052	0.963967	0.61208	0.370703	0.640166	0.581398	0.631321	0.671305	-0.848615	0.55693	9	
0.584362	0.645327	0.897333	0.583398	0.500734	0.969198	0.354272	0.170901	0.544422	0.826327	0.650547	0.574196	0.906097	-0.895248	0.726032	11	
0.601772	0.777131	0.69497	0.459219	0.370347	0.604639	0.439114	0.874571	0.816558	0.542137	0.571666	0.851508	0.986494	-0.945828	0.768423	10	
0.418079	0.535753	0.333706	0.373525	0.69094	0.220893	0.324805	0.811079	0.118324	0.125701	0.412641	0.448787	0.426374	-0.165869	0.0169888	3	
0.451082	0.787385	0.762606	0.548804	0.377576	0.172052	0.263436	0.636749	0.370703	0.640166	0.520178	0.631321	0.671305	-0.826636	0.498015	8	
0.358173	0.600946	0.663765	0.710311	0.00910277	0.503715	0.542177	0.415788	0.540159	0.487272	0.784056	0.614711	0.85814	-0.793019	0.453955	9	
0.432541	0.286058	0.177963	0.0517387	0.122335	0.26722	0.589228	0.13748	0.829767	0.454063	0.0184113	0	0.629657	-0.32474	0.0381753	3	
0.584362	0.645327	0.897333	0.131457	0.500734	0.969198	0.354272	0.170901	0.544422	0.826327	0.650547	0.574196	0.906097	-0.88051	0.648394	10	
0.601772	0.777131	0.787343	0.459219	0.714842	0.604639	0.439114	0.695939	0.794539	0.542137	0.525534	0.851508	0.986494	-0.963283	0.838172	11	
0.500147	0.207046	0.754081	0.15025	0.83185	0.0264994	0.487269	0.102497	0.336842	0.420545	0.102399	0.151052	0.734424	-0.354912	0.0675549	4	
0.306759	0.693054	0.530417	0.710311	0.0670883	0.503715	0.383063	0.345908	0.412036	0.672504	0.389412	0.694921	0.85814	-0.653183	0.256977	7	
0.436782	0.286058	0.177963	0.0517387	0.122335	0.248052	0.204152	0.18167	0.156166	0.546599	0.0184113	0.0247282	0.649265	-0.275808	0.0294609	2	
0.317736	0.7515	0.718187	0.102872	0.0620172	0.574535	0.265188	0.0435459	0.0480341	0.989918	0.932212	0.765808	0.841573	-0.72935	0.360893	7	
0.162183	0.37424	0.745114	0.651353	0.935099	0.109766	0.359973	0.750076	0.592514	0.108728	0.171989	0.626122	0.836849	-0.714497	0.327371	7	
0.396994	0.719853	0.370077	0.818969	0.0832087	0.144583	0.217362	0.204032	0.967231	0.0365091	0.662651	0.550631	0.678132	-0.615905	0.232436	6	
0.0629675	0.964084	0.599724	0.151588	0.907844	0.506771	0.196392	0.309853	0.365194	0.429197	0.392407	0.687589	0.277705	-0.380092	0.0608275	5	
0.451082	0.725764	0.762606	0.519076	0.377576	0.172052	0.424221	0.971866	0.216326	0.640166	0.267647	0.631321	0	-0.55993	0.158169	6	
0.103479	0.683122	1	0.245688	0.421325	0.21513	0.153378	0.967278	0.410894	0.150635	0.149579	0.439905	0.633147	-0.479126	0.138213	4	
0.381965	0.796365	0.667377	0.635416	0.0386382	0.644274	0.390818	1	0.422418	0.966524	0.287504	0.772708	0.859506	-0.735956	0.346992	8	
0.126713	0.841739	0.0594696	0.291059	0.382534	0.23371	0.486646	0.519469	0.349637	0.353291	0.74304	0.760508	0.815264	-0.556981	0.197338	5	
0.584362	0.645327	0.845452	0.133645	0.500734	0.881712	0.354272	0.170901	0.772149	0.912215	0.650547	0.644221	0.906097	-0.88051	0.648394	10	
0.306759	0.693054	0.530417	0.812683	0.0670883	0.503715	0.383063	0.330723	0.40252	0.672504	0.389412	0.572263	0.85814	-0.653183	0.256977	7	
0.208467	0.464685	0.0301281	0.707926	0.441821	0.383827	0.383273	0.298067	0.0664605	0.399319	0.578053	0.542105	0.429265	-0.247503	0.021963	3	
0.0318922	0.707997	0.86836	0.839404	0.0706638	0.368649	0.748907	0.415448	0.414097	0.754104	0.934072	0.591785	0.592856	-0.765842	0.424415	8	
0.601772	0.777131	0.787343	0.459219	0.714842	0.604639	0.439114	0.695939	0.794539	0.542137	0.571666	0.851508	0.986494	-0.963283	0.838172	11	
0.103479	0.755633	0.152268	0.902214	0.421325	0.131693	0.175426	0.967278	0.279282	0.150635	0.553199	0.922926	0.633147	-0.571719	0.221531	6	
0.0318922	0.62835	0.86836	0.796262	0.0706638	0.387024	0.748907	0.415448	0.386401	0.754104	0.934072	0.835974	0.655837	-0.765842	0.424415	8	
0.301426	0.100508	0.312499	0.92722	0.466823	0.55091	0.295726	0.805481	0.384603	0.161415	0.0456038	0.858835	0.610748	-0.415397	0.0919107	5	
0.252648	0.332734	0.782635	0.472883	0.798564	0.275183	0.945105	0.00914024	0.968034	0.326683	0.0409685	0.511073	0.336795	-0.463165	0.137796	5	
0.305532	0.100508	0.312499	0.92722	0.466823	0.55091	0.295726	0.805481	0.456645	0.161415	0.0456038	0.867419	0.610748	-0.415397	0.0919107	5	
0.162183	0.288189	0.848994	0.743209	0.934879	0.242033	0.346326	0.750076	0.158845	0.108728	0.463047	0.138811	0.836849	-0.445677	0.114668	5	
0.103479	0.683122	1	0.902214	0.421325	0.131693	0.153378	0.344238	0.398926	0.219502	0.149579	0.775864	0.633147	-0.552952	0.153251	5	



#Generation 4 / 100
currentGen	4
evaluateCount	400
totalTime	23.1765
firstFrontCount	95
frontCount	2
avgEvalTime	0.0253132
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.491107	0.431023	0.5908	0.946528	0.360765	0.700982	0.142353	0.262302	0.793147	0.619881	0.942365	0.633095	0.724604	-0.805406	0.481843	8	
0.378121	0.208549	0.915452	0.151803	0.261617	0.282712	0.186724	0.228003	0.482129	0.299385	0.751469	0.992769	0.363573	-0.387676	0.0437273	3	
0.436782	0.286058	0.177963	0.0517387	0.122335	0.248052	0.204152	0.13748	0.156166	0.454063	0.0184113	0.0247282	0.629657	-0.175801	0	1	
0.115888	0.666379	0.827087	0.952283	0.163282	0.172039	0.641134	0.193702	0.112188	0.550926	0.109466	0.932233	0.0609215	-0.499136	0.126811	6	
0.208689	0.941306	0.796624	0.0637537	0.534944	0.293049	0.824514	0.848347	0.932163	0.659299	0.889431	0.897155	0.594445	-0.978292	0.762748	10	
0.207831	0.863056	0.55796	0.435198	0.47844	0.455598	0.413125	0.02378	0.593095	0.201893	0.905867	0.844188	0.0141052	-0.580277	0.164954	5	
0.794701	0.374566	0.788197	0.148492	0.987396	0.406069	0.335675	0.75766	0.628584	0.660628	0.169111	0.943332	0.812531	-0.806513	0.492863	8	
0.162183	0.288189	0.745114	0.651353	0.934879	0.109766	0.359973	0.750076	0.158845	0.108728	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.0177719	0.559412	0.52362	0.704047	0.704977	0.338726	0.479095	0.0482227	0.977089	0.821716	0.416614	0.743667	0.899775	-0.797373	0.429357	8	
0.358173	0.69213	0.663765	0.25837	0.0670883	0.503715	0.383063	0.337986	0.540159	0.487272	0.509493	0.694921	0.85814	-0.756303	0.352275	7	
0.436483	0.286058	0.177963	0.0599726	0.122335	0.268375	0.116362	0.13748	0.225266	0.455132	0.0184113	0.0247282	0.582486	-0.175801	0	1	
0.0318922	0.62835	0.86836	0.839404	0.0706638	0.387024	0.748907	0.415448	0.558476	0.754104	0.934072	0.6662	0.592856	-0.892802	0.599223	9	
0.162183	0.288189	0.745114	0.651353	0.934879	0.109766	0.359973	0.750076	0.158845	0.108728	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.162183	0.288189	0.678421	0.317577	0.934879	0.109766	0.359973	0.678662	0.158845	0.108728	0.171989	0.598661	0.836849	-0.5728	0.150609	5	
0.0416618	0.295638	0.622764	0.292264	0.220042	0.342352	0.650197	0.0722883	0.646467	0.177886	0.319727	0.902238	0.829732	-0.621511	0.19301	5	
0.378121	0.00895181	0.915452	0.151803	0.250225	0.282712	0.186724	0.228003	0.482129	0.299385	0.751469	0.992769	0.363573	-0.387676	0.0437273	3	
0.436782	0.225682	0.177963	0.0517387	0.0935999	0.248052	0.204152	0.40226	0.156166	0.440459	0.0310753	0.0247282	0.22528	Inf	Inf	0	
0.162183	0.288189	0.735115	0.743209	0.934879	0.242033	0.346326	0.750076	0.162458	0.108728	0.463047	0.730792	0.836849	-0.587538	0.18181	6	
0.381965	0.796365	0.715052	0.426419	0.0386382	0.661012	0.602535	1	0.422418	0.966524	0.250308	0.772708	0.859506	-0.743197	0.34166	8	
0.162183	0.288189	0.678421	0.526573	0.934879	0.109766	0.384916	0.678662	0.158845	0.233891	0.171989	0.598661	0.836849	-0.587538	0.18181	6	
0.378121	0.154036	0.915452	0.306075	0.217917	0.282712	0.151283	0.253948	0.363905	0.299385	0.622788	0.992769	0.363573	-0.387676	0.0437273	3	
